District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Chamarajanagar,Total,-0.49391698115546706,1.385315355294381,0.6561468040734515,0.7419251624266305,-0.38878923078805305,0.1390235075037352,-0.017731757285595555,1.6610970464473302,0.11901764638495035,-0.5785777908733467,-0.1934313852041953,0.2831744373822304,-0.15256021748427653,-0.17193554844873937,KA
Gulbarga,Total,-0.9373795397747501,-0.9304553389695973,0.9085909531128998,-0.396390975732807,0.30571650493521174,0.4685999181424502,-0.06254918468162124,1.4777780684804858,-0.9337725106628081,1.617969722432128,1.7498874358671213,1.3438429932470717,2.031046458432221,1.0618710476739304,KA
Yadgir,Total,-1.8035173495780363,-0.4597085093159362,0.23540655567437188,-0.24084467113959185,0.19108934467020666,0.20643686422529003,-0.38187335487830554,1.0595816499936221,-0.5197539095766109,1.9520069018748958,1.3977424145991646,1.1751002684503924,1.485144789453096,1.1646882640174858,KA
Kolar,Total,0.19899326668716197,0.5045632223939828,0.5825172606036138,0.7702063087163054,0.8855950803934715,0.8955511773789684,-0.06815136310612455,1.987633975950772,-0.5197539095766109,-0.4267427093084522,-0.28472824256996226,-0.7292819113978459,-0.4425704791294365,0.09153356843162198,KA
Chikkaballapura,Total,-0.3276185216732362,-0.9152699573678662,0.014517925264855697,0.7702063087163054,0.36640147213433144,-0.5351100597118195,0.688142724201812,1.0309380596863027,-0.3541464691421321,0.15023060063814742,-0.44123714091127625,-0.4159025653468698,-0.3743327705070459,0.4513938256340674,KA
Bangalore Rural,Total,0.4692282633457867,-0.22433509448910555,0.9085909531128998,0.3389188277987551,0.4945141806658079,0.19145611828716638,0.21755973654354027,1.6267247380785472,-0.2476845431485385,-0.7607798887512203,0.2891377180148564,-0.22305373700780773,-0.5449270420630222,-0.4546828933935182,KA
Ramanagara,Total,0.24056788155771933,0.5197486039957138,0.9085909531128998,-0.007525214249769579,-0.36181813425511133,1.1052816205126963,-0.6955953466504861,1.9418042314590611,0.4857198359184392,-1.4389765864077493,-0.03692248686288131,-0.6087513936859321,-0.8519967308637798,-0.126953016298434,KA
Kasaragod,Total,1.843962195065563,2.557626814948015,0.6971689782923618,1.478649023272675,1.0325875564980076,0.9689568324757736,1.531270577089548,0.25870686500097057,2.1027582007322434,-1.7770627013589144,-1.4207219963640003,-1.0667673609912045,-1.6239358096545724,-1.1654069013683472,KL
Kannur,Total,2.1349844991594673,2.0663797201320167,0.7487096587212501,1.1131152074786208,1.0899011366305098,1.2296218117991207,1.008027112240946,0.3709897390056632,1.138686315345813,-1.1049394069649812,-1.3607269186664963,-0.9896278296555795,-1.9088282431530532,-0.7554232511984189,KL
Wayanad,Total,1.7282461836758438,2.10965805769695,0.9085909531128998,0.4470942123567638,0.36640147213433144,0.22291568475722573,0.48590408307724536,0.4981672799701614,1.533778351810927,-0.8670644458466465,0.4326042081610607,0.7339585736247879,-0.4826601329450908,-0.6628877564892184,KL
Kozhikode,Total,2.159236357833959,2.392865424569233,0.9085909531128998,0.9398931864543585,0.5862159088778118,0.30755689930762387,1.2466799131247839,0.10173999011686034,0.059872131944065043,-1.8418456694932694,-0.9277189665888607,-0.5436649141214985,-1.2290100710024874,-1.0381705961431973,KL
Malappuram,Total,2.1183546532112447,1.4673164159437284,0.39423599944502496,0.2964971083642413,0.17895235123038214,-0.12763377019486216,0.8113906495408824,0.3412004050860512,3.085756650739757,-1.0016915515008529,0.22262143621979769,0.5531627970569172,-1.3271017771471738,-0.08454091455671699,KL
Palakkad,Total,1.9409696297635315,2.45284768189607,0.6372134928954937,1.4736998226719824,0.7905219651148501,0.7150331888245812,0.9363192284073046,0.5800879482490954,0.7518746509024232,-1.6232031520398214,-1.3372505839152993,-0.8570442601724744,-1.1727139613890152,-0.9527037850576165,KL
Thrissur,Total,2.157850537338274,1.9745081614415438,0.9085909531128998,1.5422816024244452,1.2962300251075187,0.9742000935541162,0.9239944358733976,0.772572875114282,-0.18499029784120014,-1.5563957161512676,-0.6929556190768897,0.4254004482822887,-1.6094352965723147,-1.0574488242076137,KL
Ernakulam,Total,2.173094562790812,3.493046321614644,0.9085909531128998,0.8260615726384148,0.8215387261277333,0.07984956104814715,1.3923365521618676,0.7880404138802342,1.5881922250965415,-2.409708874545975,-0.6160054107257437,0.06621950550078545,-1.7791765967705109,-2.089476633256055,KL
Kottayam,Total,2.2021967932002022,0.17807751795676613,0.9085909531128998,1.9155927334481613,1.4722164299849674,1.0985402848405406,2.0942895087521225,1.0630188808305006,1.5692656604754582,-1.4399888202848488,-0.5690527412233495,-0.3411736443654833,-1.8440024199617822,-1.4218073346250897,KL
Pathanamthitta,Total,2.1363703196551524,2.0473979931298527,0.12180668860662058,1.6518710442969375,0.7392768817022592,0.9052886622387483,0.8321187097115446,1.328831398882425,1.4509746315936876,-2.3246812288696344,-0.8025118479158095,-0.7075864182097013,-1.8363256777417631,-2.4088526115232254,KL
Kollam,Total,2.0497565386748238,0.9312724454026238,0.9085909531128998,1.0204944533799336,1.3704005405731097,0.9374972660057141,1.2550831807615384,1.8495718706694926,1.605935879428807,-2.206249865249016,-0.23647133224805694,-0.04707918114841368,-1.590669926701157,-2.4300586623940843,KL
Thiruvananthapuram,Total,2.037284154213657,2.3617353922856847,0.9085909531128998,1.0353420551820127,0.641506656770344,1.1734440145311578,0.9839377450155826,1.6885948931423571,1.1623445211221672,-1.6950717573138714,-0.9733673952717442,-0.8956140258402868,-0.9671478641640636,-2.2713345846637196,KL
Nandurbar,Total,-1.5055659430057056,0.208448281160228,-1.8577761801110482,-2.4326335085894395,-1.9868267003648863,-0.7822923676908571,-1.0821456579412092,0.65857138569115,-0.9456016135509852,1.1523421389664514,2.506347111183472,1.801858960552344,1.9201601819208358,0.2714636970328449,MH
Dhule,Total,-0.4800587761986148,1.165127322069281,0.414221161243981,-1.3225985167196777,-0.5573585841189427,0.34126357766840076,-1.026123873696177,1.1512411389770447,0.781447408122866,0.3425550372870137,1.2673183326480695,0.8858270259417994,1.2463128092747293,0.7148629425144292,MH
Jalgaon,Total,0.3306462137772609,-0.09525935087439207,-0.6691849783836487,-1.5700585467543378,-1.332777609441035,0.19145611828716638,-1.0373282305451832,0.09142829760622535,-0.9337725106628081,0.01864019661523837,1.5542513129404785,0.06621950550078545,0.29951460213906056,0.2778897730543172,MH
Buldana,Total,0.6840304401770023,1.4764276449047669,-0.027556099575052864,-0.20549323827749755,-0.15953491025804384,-0.30290849767090666,0.20635537969453366,0.2747472755730695,-1.2413291857554116,0.7778156044397111,0.06741677869799485,-0.6328574972283147,0.7174705674512024,-0.8209692266174354,MH
Akola,Total,1.1552094087099898,0.8006781636277372,-0.1011856430448906,0.261145675502147,-0.5169019393195295,0.2214176101634137,0.03268784853493384,0.7559595927360363,-1.2413291857554116,0.5045124576229014,0.27609530981974667,0.018007298416019883,0.5468762958952261,-0.17193554844873937,MH
Washim,Total,0.6355267228280181,1.339759210489188,0.18281402462448695,0.918682326737102,0.757482371861996,-0.06321656266093141,1.2595649235011408,0.5783693328306562,-0.011102485384997276,0.49439011885190826,1.5542513129404785,1.7295406499251962,0.8539459846959836,0.2843158490757891,MH
Amravati,Total,1.2106422285374001,0.3678947879784037,-0.038074605785029254,0.0066153588950683476,-0.004451105193625623,0.6858207342452405,0.5536904420137341,0.8705339539653141,-0.6262158355702044,0.19071995572211917,0.5369434737219368,0.33138664446699573,0.009504340493900882,-0.34543960102849,MH
Wardha,Total,1.0443437690551696,-0.09525935087439207,0.4352581736639353,1.4560241062409351,0.21806044120314938,-0.010783951877499172,1.7301479111594125,1.0080231874404477,-0.6735322471229127,-0.5785777908733467,0.7325795966485795,0.6206598869755887,0.2739254614056643,-0.47396112145793473,MH
Nagpur,Total,1.5085936351097302,1.3473519012900537,0.49836921092379666,0.8055577415783997,0.7642251459952312,0.8655896855027211,1.4444368115097481,1.0767678041780135,-0.543412115352965,-0.2344182726595859,0.6543251474779227,1.0786758542808612,0.060682621960693905,-0.7181520102738795,MH
Bhandara,Total,1.5778846598939933,1.8560621849480419,0.9085909531128998,1.2297749359235315,1.013707788924948,0.5360132748640061,1.7133413758859029,0.5439970244618724,-1.2413291857554116,0.4336560862259503,-0.5716612228623713,-1.1390856716183528,-0.033144227395093206,-0.8273953026389078,MH
Gondiya,Total,1.085918383925727,0.5121559131948481,-0.006519087155098582,0.6641520101300223,0.6361124374637548,0.36373469657558677,0.7609710437203537,0.7387734385516448,-0.5197539095766109,-0.1534395624916417,1.1890638834774123,1.3679490967894548,0.615114004517617,0.07225534036720546,MH
Gadchiroli,Total,0.3306462137772609,2.0003233101644864,0.5825172606036138,0.9964554790337091,1.0474216595911259,0.5360132748640061,1.186736603982599,0.6012842050765113,-0.2595136460367155,-0.3761310154534873,3.288891602890043,3.51339231206152,0.7857082760735934,0.15579432864634438,MH
Chandrapur,Total,0.8780453095729382,-0.12563011407785396,0.5719987543936359,-0.021665787394607505,0.7035401787961105,0.933003042224277,0.6433252968057854,0.7674170288589642,-0.8154814817810375,-0.40649803176646593,1.3977424145991646,2.042919995976172,0.6321734316732143,0.18792470875370554,MH
Yavatmal,Total,0.5523774930869024,1.5599472437142874,0.519406223343751,-0.24084467113959185,0.6765690822631688,0.5884458856474384,0.4808621224951923,1.1798847292843642,-0.0820771027140596,1.1320974614244652,1.071682209721427,1.6813284428404303,1.3827882265195106,0.8369583869224021,MH
Nanded,Total,0.517731980694771,0.42863631438532773,-0.33259277966438466,-0.4812344146018336,-0.46970252038688026,0.1764753723490438,-0.12417314735115685,0.2403749672042865,-0.8509687904455686,0.4235337474549572,-0.06300730325310024,-0.34358425471972154,0.1289203305830842,-0.1462312443628505,MH
Hingoli,Total,0.08119852455391484,-0.5052646541211291,0.48785070471382025,0.5015354189643888,-0.19999155505745694,0.4985614100186975,0.5648947988627407,0.40650779098673956,-0.22402633737218444,0.3425550372870137,0.4717314327463893,0.6206598869755887,0.34216317002805463,-0.2811788408137676,MH
Parbhani,Total,0.19899326668716197,1.4308715000995738,0.6245912854435208,-0.9054516089469649,0.16411824813726394,0.5360132748640061,-0.09056007680413738,0.5325395883389444,-0.8036523788928603,1.0308740737145354,-0.10213452783842884,-0.07841711575351125,0.8027677032291907,-0.24262238468493408,MH
Jalna,Total,-0.14746185723415256,-0.0724812784717955,0.39318414882402675,0.5015354189643888,0.20457489293667802,0.6333881234618082,0.6433252968057854,0.5840980508921197,-0.6262158355702044,0.7980602819816974,0.2369680852344181,0.45191716217890954,0.9136539797405756,-0.40970036124321235,MH
Nashik,Total,0.9958400517061854,0.9753100520476435,0.003999419054879305,-0.35396925629829323,0.30571650493521174,0.40867693438995667,-0.09056007680413738,0.3434918923106363,-1.123038156873641,0.7373262493557394,1.489039271964931,1.41616130387422,0.8539459846959836,-0.19121377651315635,MH
Thane,Total,0.7325341575259866,-0.1408154956795849,-0.7217775094335336,-1.407441955588704,-1.0360955475786695,-0.6175041623714991,-0.7348105956220089,0.3778642006794201,-0.17670992581947617,0.2312093108060909,1.1238518425018647,0.3072805409246131,0.6321734316732143,-0.11410086425548933,MH
Mumbai Suburban,Total,0.9819818467493326,0.7930854728268716,-1.7210355993813478,-1.1741224986988819,-0.8405550977148373,-0.8497057244124119,-1.03172605212068,1.305916526636569,0.43840342436573093,-1.5098329578046998,-0.03692248686288131,1.030463647196096,-0.34021391619585073,0.9076452231585963,MH
Mumbai,Total,1.5709555574155674,0.5804901304026377,-0.3957038169242475,-1.2236145047058138,-1.8587139918334104,-0.4976581948665109,-0.9364890189041253,1.2199857557146108,-0.4842666009120797,-1.0846947294229952,0.6804099638681417,-0.15073542638065948,-0.8690561580193773,0.6313239542352903,MH
Pune,Total,1.3700115855412045,0.3451167155758071,0.7087393351233364,0.9469634730267769,0.9867366923920052,1.3150120636464242,0.9178320396064441,0.011226244745731024,-0.27134274892489274,-1.3984872313237775,0.36739216718551315,0.33138664446699573,-0.6216944642632115,-0.15908339640579516,MH
Ahmadnagar,Total,0.8641871046160855,0.7247512556190823,0.27748058051428043,-0.8983813223745459,-1.1776938043766165,-0.287927751732783,-1.3398458654683576,0.9965657513175197,-0.8509687904455686,-0.28502996651455076,0.1456712278686516,-0.8257063255673768,-0.15256021748427653,-0.5510740337156017,MH
Bid,Total,-0.05738352501461097,1.339759210489188,-0.301037261034454,-0.7569755909261686,-0.16627768439127905,-0.07070693562999378,-0.4154864254253246,1.1569698570385083,0.6868145850174493,0.1603529394091398,1.1629790670871933,1.2715246826199236,0.34216317002805463,0.09795964445309432,MH
Latur,Total,0.642455825306444,-0.39137429210814656,0.15125850599455626,-0.05701722025670182,0.09669050680490812,0.4985614100186975,0.25117280709055934,0.1200718879135448,-0.37780467491848624,-0.1534395624916417,0.25001049342952775,0.018007298416019883,0.13745004416088313,-0.1462312443628505,MH
Osmanabad,Total,0.7186759525691337,-0.6115623253332462,-0.3115557672444304,0.1268102306261892,-0.0583932982595101,0.32628283173027817,0.1839466659965212,0.40077907292527515,-0.18853902870765318,0.7170815718137532,0.17175604425887053,0.3554927480093784,0.9904214019407649,-1.2322380919916585,MH
Solapur,Total,0.5939521079574608,0.3678947879784037,0.5088877171337746,-0.17721209198782167,0.3461731497346249,0.45361917220432657,0.08870963277996614,0.20027394077403912,-0.44877929224754853,-1.0948170681939884,0.4586890245512801,0.6447659905179718,0.14597975773868208,-0.2811788408137676,MH
Satara,Total,1.217571331015827,0.15529944555416955,-0.16429668030475345,1.1378612104820864,-0.48993084278658683,0.24388872907059864,0.5032708361932047,0.13152932403647272,-1.099379951097287,-1.3073861823848405,0.38043457538062286,-0.31947815117733885,-0.43404076555163756,-0.04341402801929463,MH
Ratnagiri,Total,1.1967840235805471,0.15529944555416955,0.10918448115464921,0.8691903207301698,0.02251999133931709,0.8880608044099071,0.727357973173334,0.8075180552892116,-0.16488082293129916,-0.801269243835192,0.22392567703930885,-0.295372047634956,-0.34021391619585073,-0.37114390511437884,MH
Sindhudurg,Total,1.6056010698076988,0.9829027428485092,0.07762896252471704,1.1095800641924105,0.4540575358663948,0.8281378206574125,0.990660359124986,1.5350652490951247,1.1481495976563545,-1.0442053743390236,-0.12821934422864778,-1.11497956807597,-0.655813318574407,-1.0266036593045473,MH
Kolhapur,Total,1.141351203753137,-0.22433509448910555,-0.6797034845936251,-0.26205553085684824,-0.5371302617192361,-0.2504758868874744,0.5312817283157208,0.6070129231379756,-1.0402344366564016,-0.9429819866290938,0.667367555673032,-0.4159025653468698,-0.1440305039064779,-0.6860216301665184,MH
Sangli,Total,1.2314295359726788,0.25400442596542117,-0.301037261034454,-0.8064675969331009,-0.6652429702507126,0.33377320469933947,-0.7292084171975055,0.28047599363453385,-0.4369501893593715,-1.3073861823848405,-0.4021099163259476,-0.34358425471972154,-0.689932172885602,-0.40327428522174,MH
West Garo Hills,Total,0.6840304401770023,-1.0063822469782524,-0.4167408293442003,-0.4741641280294141,-0.48993084278658683,-1.4114836970920408,-0.45470167439684733,-0.5902891517079771,0.7459600994583346,-0.5684554521023536,0.11958641147843269,0.018007298416019883,-0.5875756099520163,-0.20406592855610056,ML
East Garo Hills,Total,0.1158440369460463,-1.5378706030388374,-3.172589456358172,-1.266036224140327,-1.6294596713034006,-2.5350396424512986,-1.227802296978293,-0.3496829931264937,0.9707130543336986,-0.49759908070540293,-0.9498910605205468,-0.17484152992304217,-1.252893269020324,1.2546533283180974,ML
South Garo Hills,Total,1.3145787657137944,-1.727687873060475,-0.038074605785029254,1.484305252530611,1.0609072078575972,0.34126357766840076,1.7525566248574258,0.9621934429487359,3.182755294422809,-1.9653382024993835,2.0107355997693115,3.8749838651972612,-0.024614513817294265,1.2225229482107363,ML
West Khasi Hills,Total,1.4462317128038944,-1.2569410434068136,-0.017037593365074974,0.40962169352294375,0.33943037560138967,0.3487539506374631,0.77777757899386335,-1.048586596625088,1.8815539767233322,1.5066239959512053,-0.44123714091127625,0.23496223029746463,-0.22079792610666713,-1.2900727761849091,ML
Ribhoi,Total,0.5523774930869024,-0.9836041745756557,-0.73229601564351,-0.6438510057674672,-0.4494741979871737,-0.5500908056499432,-0.39307771172731176,0.07424214342183386,2.1772815489277586,1.55723568980617,-1.4585449801298178,-0.6087513936859321,-0.17814935821767303,-0.7374302383382966,ML
East Khasi Hills,Total,1.716466709462519,-0.7330453781470941,0.08814746873469492,0.169231950060702,-0.11907826545862976,-0.1306299193824873,0.26237716393956595,0.1372580420979367,2.1181360344868736,1.243443187905388,-1.2498664490080655,-0.9703429468216733,-0.2122682125288685,-0.5960565658659072,ML
Jaintia Hills,Total,0.8156833872671012,-1.2341629710042175,-0.038074605785029254,0.22579424264005268,0.10343328093814427,-0.29541812470184536,0.3744207324296306,-0.5387306891548022,0.876080231228282,1.4762569796382259,-0.6238308556428092,-0.39179646180448713,0.09480147627188905,-1.450724676721715,ML
Senapati,Total,0.8295415922239541,-1.241755661805083,-0.06963012441495993,-0.13479037255330892,-0.42924587558746713,-0.8422153514433506,0.3744207324296306,-2.3318194423929985,0.43840342436573093,-0.12307254617866308,-1.615053878471132,-1.2355100857878838,-1.5514332442432828,-2.1254626589762995,MN
